geom_x_y;geom;C_NAT_B;L_NAT_B;C_SRC;L_SRC;M2;NB_PL;M2_PL_TOT;B_RDC;C_PLAN_H_I;Y;L_PLAN_H_I;X;D_CRE;L_B_U;D_MAJ;N_AR;L_PLAN_H;H_ET_MAX;N_QU;OBJECTID;Identifiant s?quentiel;Arrondissement contenant le bati;Parcelle contenant le bati;Quartier contenant le bati;AREA;SHAPE.AREA;SHAPE.LEN;dist
48.8276477497,2.38442892443;"{""type"": ""Polygon"", ""coordinates"": [[[2.384439621915035, 48.82766096362733], [2.384451498085272, 48.82765028446005], [2.384418387410861, 48.8276345144334], [2.384406322122525, 48.827645289756234], [2.384439621915035, 48.82766096362733]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;4.4446892;1.0;4.4446892;0.0;3.0;125241.5822835;Bâti de 4 à 8 étages;603517.1400272;2010-07-21T04:00:00+02:00;encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536081;750175612;750000013;750031416;750000050;;0.0;0.0;
48.8279248536,2.38380069378;"{""type"": ""Polygon"", ""coordinates"": [[[2.383913883984746, 48.82800585809426], [2.383956745150472, 48.82796330478561], [2.383687670510199, 48.82784388763096], [2.383644567365891, 48.827886389236454], [2.383913883984746, 48.82800585809426]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;135.3812754;2.0;270.7625507;1.0;2.0;125272.3706445;Bâti de 1 à 3 étages;603471.0055804;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+1;1.0;50.0;529876;750178095;750000013;750033360;750000050;;0.0;0.0;
48.8273788033,2.38470228277;"{""type"": ""Polygon"", ""coordinates"": [[[2.384709856371621, 48.82739120630209], [2.384722451532606, 48.827379613445885], [2.384697900612702, 48.827367896929694], [2.38469475539779, 48.82736639498535], [2.384682097365824, 48.827378005502744], [2.384709856371621, 48.82739120630209]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;3.9881485;4.0;15.9525941;1.0;3.0;125211.6889425;Bâti de 4 à 8 étages;603537.2334242;2010-07-21T04:00:00+02:00;Ra2_et_encorbt_au_8;2010-07-21T04:00:00+02:00;13;;8.0;50.0;536121;750169692;750000013;750031416;750000050;;0.0;0.0;
48.827224207,2.38475588508;"{""type"": ""Polygon"", ""coordinates"": [[[2.384758393289523, 48.827228427783254], [2.384762919592936, 48.82722463143653], [2.384753219690729, 48.82722001182662], [2.38474889473712, 48.82722371387544], [2.384758393289523, 48.827228427783254]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;0.46245569999999997;3.0;1.3873672;1.0;2.0;125194.501927;Bâti de 1 à 3 étages;603541.1887544;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+2;2.0;50.0;536124;750169695;750000013;750031416;750000050;;0.0;0.0;
48.827202117,2.38472957253;"{""type"": ""Polygon"", ""coordinates"": [[[2.384761632106771, 48.82721264787777], [2.384735218322596, 48.82719927323499], [2.3847101898680743, 48.827199517707214], [2.384721921583155, 48.82720510470582], [2.3847246454617173, 48.82720248715756], [2.384739182508318, 48.827203171721116], [2.384761632106771, 48.82721264787777]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;0.9295403999999999;3.0;2.7886211;0.0;3.0;125191.9544415;Bâti de 4 à 8 étages;603539.7162905;2010-07-21T04:00:00+02:00;6a8;2010-07-21T04:00:00+02:00;13;;8.0;50.0;536129;750169700;750000013;750031416;750000050;;0.0;0.0;
48.8274782318,2.38514025769;"{""type"": ""Polygon"", ""coordinates"": [[[2.385119383718883, 48.8274992091002], [2.385123685765449, 48.82749513907814], [2.385126544460164, 48.827496566688716], [2.38515939790318, 48.82746670557882], [2.385156214161013, 48.82746500378823], [2.385165609314984, 48.82745689299041], [2.385160753936447, 48.82745463578791], [2.385114270227686, 48.82749677699011], [2.385119383718883, 48.8274992091002]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;3.65975;7.0;25.6182501;0.0;4.0;125222.8459302;Bâti de 9 à 12 étages;603569.361055;2010-07-21T04:00:00+02:00;3a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536145;750170106;750000013;750031416;750000050;;0.0;0.0;
48.8267377887,2.38283839807;"{""type"": ""Polygon"", ""coordinates"": [[[2.382917547695962, 48.82676551493904], [2.382934765837276, 48.826749121884085], [2.382812764363174, 48.82669338506771], [2.382745928750635, 48.82675694323112], [2.382749327396665, 48.82675705071011], [2.382765047097496, 48.82675758153053], [2.382780764808389, 48.82675816540159], [2.382796476443235, 48.826758802302244], [2.382812181991437, 48.82675949313171], [2.382827882825774, 48.82676023699781], [2.3828435775841053, 48.826761033893376], [2.382859266256037, 48.82676188471788], [2.38287494885206, 48.82676278857192], [2.38289062264825, 48.82676374544149], [2.382906289006641, 48.826764755333556], [2.382917547695962, 48.82676551493904]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;58.2063793;10.0;582.0637928;1.0;4.0;125139.3959245;Bâti de 9 à 12 étages;603400.053573;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+9;9.0;50.0;536229;750171388;750000013;750031408;750000050;;0.0;0.0;
48.8266127819,2.38307492865;"{""type"": ""Polygon"", ""coordinates"": [[[2.38303589641302, 48.82665283340877], [2.383112960264251, 48.8265794563283], [2.383153687424757, 48.826594497958666], [2.383154617859806, 48.826593684328884], [2.38310655844922, 48.82657609652626], [2.3830291901410092, 48.82664976252949], [2.38303589641302, 48.82665283340877]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;6.3531689;8.0;50.8253514;0.0;4.0;125124.4331226;Bâti de 9 à 12 étages;603419.0522215;2010-07-21T04:00:00+02:00;2a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536249;750171804;750000013;750031406;750000050;;0.0;0.0;
48.8267727457,2.38366003053;"{""type"": ""Polygon"", ""coordinates"": [[[2.383691119269245, 48.82681977625437], [2.383744949262097, 48.82676855919396], [2.383628941822758, 48.82672571512827], [2.383575111760181, 48.82677693213843], [2.383691119269245, 48.82681977625437]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;67.3397611;5.0;336.6988057;1.0;3.0;125144.2467115;Bâti de 4 à 8 étages;603460.7544127;2010-07-21T04:00:00+02:00;R_et_3a6;2010-07-21T04:00:00+02:00;13;;6.0;50.0;536252;750171807;750000013;750031406;750000050;;0.0;0.0;
48.826738832,2.38356820338;"{""type"": ""Polygon"", ""coordinates"": [[[2.383575111760181, 48.82677693213843], [2.383628941822758, 48.82672571512827], [2.383561294748624, 48.826700731745554], [2.383527749099538, 48.82673264933293], [2.38351222440612, 48.826747420640146], [2.3835074646454872, 48.8267519487264], [2.383575111760181, 48.82677693213843]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;39.2672951;5.0;196.3364753;1.0;3.0;125140.4712359;Bâti de 4 à 8 étages;603454.0147025;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+4;4.0;50.0;536254;750171809;750000013;750031406;750000050;;0.0;0.0;
48.8266497105,2.38336316612;"{""type"": ""Polygon"", ""coordinates"": [[[2.383527749099538, 48.82673264933293], [2.383561294748624, 48.826700731745554], [2.383198575252582, 48.82656676888964], [2.383165045737739, 48.82659869275863], [2.383527749099538, 48.82673264933293]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;131.210432;3.0;393.631296;1.0;2.0;125130.5513355;Bâti de 1 à 3 étages;603438.9663833;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+2;2.0;50.0;536256;750171811;750000013;750031406;750000050;;0.0;0.0;
48.8269742181,2.38347858804;"{""type"": ""Polygon"", ""coordinates"": [[[2.3834219386721163, 48.82710572915548], [2.383562572673297, 48.826971899077684], [2.383547627811939, 48.8269650452733], [2.383563150985368, 48.82695029194367], [2.383448092442052, 48.82689779514278], [2.3834458434070243, 48.8268967690559], [2.383373999467965, 48.82690840436056], [2.383525544462175, 48.82697784372515], [2.383471416748627, 48.82702966532144], [2.383457343016415, 48.82704313820998], [2.383401667956741, 48.82709644025594], [2.3834219386721163, 48.82710572915548]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;82.2202888;2.0;164.4405776;1.0;2.0;125161.6624931;Bâti de 1 à 3 étages;603446.686809;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+1;1.0;50.0;536279;750172231;750000013;750031411;750000050;;0.0;0.0;
48.8268158196,2.38284961725;"{""type"": ""Polygon"", ""coordinates"": [[[2.382850770815224, 48.82681870639462], [2.382851054626304, 48.82681843534943], [2.382853280900827, 48.826816319822484], [2.382844799851887, 48.826812433936986], [2.382850509821516, 48.82681843073921], [2.382850770815224, 48.82681870639462]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;0.12240609999999999;9.0;1.1016546;1.0;3.0;125148.9717815;Bâti de 4 à 8 étages;603401.2571191;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+8;8.0;50.0;536320;750172672;750000013;750031409;750000050;;0.0;0.0;
48.8271095256,2.3843867926;"{""type"": ""Polygon"", ""coordinates"": [[[2.384375537034999, 48.827131734804446], [2.3844241303670453, 48.82708710897592], [2.384421287166987, 48.82708575697482], [2.384409996185968, 48.827096145960766], [2.384400397118816, 48.827091412620256], [2.384395424238907, 48.8270889605164], [2.384357745769514, 48.82712321070662], [2.384366938720035, 48.82712761458845], [2.384375537034999, 48.827131734804446]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;7.8914515;7.0;55.2401604;0.0;3.0;125181.2625133;Bâti de 4 à 8 étages;603514.3952765;2010-07-21T04:00:00+02:00;2a8;2010-07-21T04:00:00+02:00;13;;8.0;50.0;535670;750175972;750000013;750031416;750000050;;0.0;0.0;
48.8271653045,2.38437490325;"{""type"": ""Polygon"", ""coordinates"": [[[2.384383532409021, 48.827186223940515], [2.384407841976056, 48.827164263198746], [2.384366027565814, 48.827144445242034], [2.384342055068027, 48.82716623772964], [2.384383532409021, 48.827186223940515]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;11.3609555;7.0;79.5266885;0.0;3.0;125187.936035;Bâti de 4 à 8 étages;603513.2099961;2010-07-21T04:00:00+02:00;1a7;2010-07-21T04:00:00+02:00;13;;7.0;50.0;535674;750169657;750000013;750031416;750000050;;0.0;0.0;
48.8274752295,2.38442202785;"{""type"": ""Polygon"", ""coordinates"": [[[2.384422326404447, 48.827480884259984], [2.384430285604047, 48.827473610638144], [2.38442184947827, 48.8274695928915], [2.384413707426916, 48.827476778332546], [2.384422326404447, 48.827480884259984]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;0.7702836;2.0;1.5405672;1.0;2.0;125222.3949122;Bâti de 1 à 3 étages;603516.6497145;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+1;1.0;50.0;535675;750169658;750000013;750031416;750000050;;0.0;0.0;
48.8273042614,2.38432914385;"{""type"": ""Polygon"", ""coordinates"": [[[2.3843489323828, 48.8273406649398], [2.384354002988808, 48.82733622746053], [2.384359073038587, 48.82733841205285], [2.384363077441777, 48.82733475063863], [2.384368225956252, 48.82733721174165], [2.384393244756017, 48.827314488391615], [2.384388135312407, 48.8273118332264], [2.384391899895742, 48.82730840891021], [2.384386577960863, 48.82730586867009], [2.384306744870711, 48.8272677686153], [2.384304150958422, 48.827266530316535], [2.384300100089247, 48.82726985872217], [2.38429454472445, 48.82726724622566], [2.384269015770139, 48.82729025832603], [2.38427442177231, 48.8272927153627], [2.384270595686606, 48.82729661782446], [2.384275656969887, 48.827298736721175], [2.384270691190279, 48.827303294353435], [2.384345821050986, 48.82733917844987], [2.3843489323828, 48.8273406649398]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;40.4650844;10.0;404.650844;1.0;4.0;125203.308683;Bâti de 9 à 12 étages;603509.6555917;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+9;9.0;50.0;535684;750169667;750000013;750031416;750000050;;0.0;0.0;
48.8275593773,2.38424282216;"{""type"": ""Polygon"", ""coordinates"": [[[2.384251949926268, 48.82757207223896], [2.384264423873618, 48.827561182116646], [2.384233859871906, 48.82754662401134], [2.384221218719346, 48.827557715628316], [2.384251949926268, 48.82757207223896]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;4.232345;1.0;4.232345;0.0;3.0;125231.744482;Bâti de 4 à 8 étages;603503.4758303;2010-07-21T04:00:00+02:00;encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536021;750174774;750000013;750031416;750000050;;0.0;0.0;
48.8275765497,2.38427902561;"{""type"": ""Polygon"", ""coordinates"": [[[2.384289488089232, 48.82758987340442], [2.384301596747337, 48.827578886963764], [2.384268701545519, 48.82756321873315], [2.384256412536554, 48.827574251009416], [2.384289488089232, 48.82758987340442]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;4.5230029;1.0;4.5230029;0.0;3.0;125233.658585;Bâti de 4 à 8 étages;603506.1421119;2010-07-21T04:00:00+02:00;encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536024;750174777;750000013;750031416;750000050;;0.0;0.0;
48.827417704,2.3843187514;"{""type"": ""Polygon"", ""coordinates"": [[[2.384335472740511, 48.82742845437947], [2.384339470384334, 48.82742478933403], [2.384302044396005, 48.827406956381196], [2.384298035822527, 48.827410624067326], [2.384335472740511, 48.82742845437947]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;1.7033412;4.0;6.813365;1.0;3.0;125215.9972525;Bâti de 4 à 8 étages;603509.0736737;2010-07-21T04:00:00+02:00;Ra2_et_encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536030;750174783;750000013;750031416;750000050;;0.0;0.0;
48.8271353601,2.38436507307;"{""type"": ""Polygon"", ""coordinates"": [[[2.38436317076471, 48.82714309137085], [2.384375537034999, 48.827131734804446], [2.384366938720035, 48.82712761458845], [2.384354616621883, 48.82713903703555], [2.38436317076471, 48.82714309137085]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;1.2094129;4.0;4.8376515;0.0;3.0;125184.6002055;Bâti de 4 à 8 étages;603512.4944255;2010-07-21T04:00:00+02:00;1_et_5a7;2010-07-21T04:00:00+02:00;13;;7.0;50.0;536033;750175174;750000013;750031416;750000050;;0.0;0.0;
48.8271545748,2.38435277247;"{""type"": ""Polygon"", ""coordinates"": [[[2.384342055068027, 48.82716623772964], [2.384366027565814, 48.827144445242034], [2.38436317076471, 48.82714309137085], [2.384339374613817, 48.827164945923045], [2.384342055068027, 48.82716623772964]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;0.7513352;2.0;1.5026704;0.0;2.0;125186.7450108;Bâti de 1 à 3 étages;603511.5844045;2010-07-21T04:00:00+02:00;1a2;2010-07-21T04:00:00+02:00;13;;2.0;50.0;536036;750175177;750000013;750031416;750000050;;0.0;0.0;
48.8274469024,2.384380297;"{""type"": ""Polygon"", ""coordinates"": [[[2.384384151074258, 48.82745163804739], [2.384388342638891, 48.827447815709206], [2.384376415412893, 48.827442172811125], [2.384372252738265, 48.82744597101458], [2.384384151074258, 48.82745163804739]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;0.5635039;4.0;2.2540156;1.0;3.0;125219.2471595;Bâti de 4 à 8 étages;603513.5915191;2010-07-21T04:00:00+02:00;Ra2_et_encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536040;750175181;750000013;750031416;750000050;;0.0;0.0;
48.8274396449,2.38436500605;"{""type"": ""Polygon"", ""coordinates"": [[[2.384372252738265, 48.82744597101458], [2.384376415412893, 48.827442172811125], [2.384357727411771, 48.82743333021936], [2.384353569470516, 48.82743707358488], [2.384372252738265, 48.82744597101458]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;0.8765592999999999;4.0;3.506237;1.0;3.0;125218.439744;Bâti de 4 à 8 étages;603512.4699991;2010-07-21T04:00:00+02:00;Ra2_et_encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536042;750175183;750000013;750031416;750000050;;0.0;0.0;
48.8271529237,2.38458030494;"{""type"": ""Polygon"", ""coordinates"": [[[2.384584932088219, 48.82716390561867], [2.384597148193879, 48.827152342300856], [2.3845760612940152, 48.82714190180339], [2.384563285536042, 48.82715356386811], [2.384584932088219, 48.82716390561867]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;3.0860167;5.0;15.4300835;0.0;3.0;125186.5633015;Bâti de 4 à 8 étages;603528.2936472;2010-07-21T04:00:00+02:00;2a4_et_7a8;2010-07-21T04:00:00+02:00;13;;8.0;50.0;536047;750175188;750000013;750031416;750000050;;0.0;0.0;
48.827231022,2.38468148701;"{""type"": ""Polygon"", ""coordinates"": [[[2.384733123337365, 48.82725779088001], [2.3847348404737803, 48.82725622131663], [2.384698150534603, 48.82722818979746], [2.384651898748117, 48.827205889329974], [2.384636957772319, 48.82721946131931], [2.384651905233463, 48.82722703629451], [2.384701340360203, 48.827250725581244], [2.384702955946621, 48.827248757973464], [2.384733123337365, 48.82725779088001]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;12.4829763;8.0;99.8638106;1.0;3.0;125195.3463455;Bâti de 4 à 8 étages;603535.7885904;2010-07-21T04:00:00+02:00;R_et_2a8;2010-07-21T04:00:00+02:00;13;;8.0;50.0;536061;750175592;750000013;750031416;750000050;;0.0;0.0;
48.8271758594,2.38462751632;"{""type"": ""Polygon"", ""coordinates"": [[[2.384659106934159, 48.827199341217856], [2.384668525078728, 48.82719078538621], [2.384670736411505, 48.827188776774804], [2.384597148193879, 48.827152342300856], [2.384584932088219, 48.82716390561867], [2.384659106934159, 48.827199341217856]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;10.1716513;7.0;71.201559;0.0;3.0;125189.1162755;Bâti de 4 à 8 étages;603531.7415774;2010-07-21T04:00:00+02:00;2a8;2010-07-21T04:00:00+02:00;13;;8.0;50.0;536071;750175602;750000013;750031416;750000050;;0.0;0.0;
48.8271847662,2.38458309204;"{""type"": ""Polygon"", ""coordinates"": [[[2.384598101296117, 48.827207882522174], [2.384606788261898, 48.82719930224728], [2.384628994773446, 48.82720455912392], [2.384633068217078, 48.82720081621282], [2.384647892285012, 48.827203957549685], [2.384651898748117, 48.827205889329974], [2.384655901471765, 48.8272022521801], [2.384659106934159, 48.827199341217856], [2.384584932088219, 48.82716390561867], [2.384563285536042, 48.82715356386811], [2.384560940854232, 48.82715244467512], [2.384522781691381, 48.82718680306409], [2.384543485694366, 48.827196793712794], [2.384598101296117, 48.827207882522174]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;29.7390786;8.0;237.9126289;0.0;4.0;125189.5945635;Bâti de 9 à 12 étages;603527.8694668;2010-07-21T04:00:00+02:00;2a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536072;750175603;750000013;750031416;750000050;;0.0;0.0;
48.8264060576,2.38541180282;"{""type"": ""Polygon"", ""coordinates"": [[[2.385569027588909, 48.8265125364911], [2.385630199628913, 48.82644239932942], [2.385254578193654, 48.82629957875193], [2.385193405815913, 48.826369715730394], [2.385569027588909, 48.8265125364911]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;286.424273;2.0;572.848546;1.0;2.0;125103.5527535;Bâti de 1 à 3 étages;603589.3977131;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+1;1.0;50.0;535169;750181425;750000013;750031544;750000050;;0.0;0.0;
48.8265467628,2.38615249287;"{""type"": ""Polygon"", ""coordinates"": [[[2.386052357186005, 48.826638609613674], [2.386240262879141, 48.82663414911667], [2.38627980451916, 48.826597006513325], [2.386277017050273, 48.82648770318663], [2.386160019293605, 48.826491943130236], [2.386157996953355, 48.82643764753375], [2.386116105304226, 48.82643803328137], [2.386110060026099, 48.82643399374655], [2.3860978642359543, 48.826440867101056], [2.38609590265644, 48.82643925614862], [2.3860447459333702, 48.82643927862968], [2.386052357186005, 48.826638609613674]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;315.2751153;0.0;0.0;0.0;1.0;125118.0681555;Bâti à rez-de-chaussée;603644.5683251;2010-07-21T04:00:00+02:00;Auvent_n1;2010-07-21T04:00:00+02:00;13;;0.0;50.0;535174;750181818;750000013;750032387;750000050;;0.0;0.0;
